V1,V2,V3
-125.388385826772,42.3687150837989,-3089
-125.371653543307,42.3687150837989,-3091
-125.354921259843,42.3687150837989,-3091
-125.338188976378,42.3687150837989,-3091
-125.321456692913,42.3687150837989,-3092
-125.304724409449,42.3687150837989,-3093
-125.287992125984,42.3687150837989,-3094
-125.27125984252,42.3687150837989,-3094
-125.254527559055,42.3687150837989,-3094
-125.237795275591,42.3687150837989,-3094
-125.221062992126,42.3687150837989,-3095
-125.204330708661,42.3687150837989,-3095
-125.187598425197,42.3687150837989,-3095
-125.170866141732,42.3687150837989,-3099
-125.154133858268,42.3687150837989,-3106
-125.137401574803,42.3687150837989,-3105
-125.120669291339,42.3687150837989,-3095
-125.103937007874,42.3687150837989,-2882
-125.087204724409,42.3687150837989,-2416
-125.070472440945,42.3687150837989,-2246
-125.05374015748,42.3687150837989,-2141
-125.037007874016,42.3687150837989,-2097
-125.020275590551,42.3687150837989,-1858
-125.003543307087,42.3687150837989,-1776
-124.986811023622,42.3687150837989,-1707
-124.970078740157,42.3687150837989,-1591
-124.953346456693,42.3687150837989,-1558
-124.936614173228,42.3687150837989,-1506
-124.919881889764,42.3687150837989,-1427
-124.903149606299,42.3687150837989,-1219
-124.886417322835,42.3687150837989,-1073
-124.86968503937,42.3687150837989,-1007
-124.852952755906,42.3687150837989,-961
-124.836220472441,42.3687150837989,-936
-124.819488188976,42.3687150837989,-842
-124.802755905512,42.3687150837989,-657
-124.786023622047,42.3687150837989,-590
-124.769291338583,42.3687150837989,-524
-124.752559055118,42.3687150837989,-454
-124.735826771654,42.3687150837989,-354
-124.719094488189,42.3687150837989,-256
-124.702362204724,42.3687150837989,-174
-124.68562992126,42.3687150837989,-160
-124.668897637795,42.3687150837989,-153
-124.652165354331,42.3687150837989,-150
-124.635433070866,42.3687150837989,-147
-124.618700787402,42.3687150837989,-134
-124.601968503937,42.3687150837989,-122
-124.585236220472,42.3687150837989,-115
-124.568503937008,42.3687150837989,-109
-124.551771653543,42.3687150837989,-95
-124.535039370079,42.3687150837989,-91
-124.518307086614,42.3687150837989,-84
-124.50157480315,42.3687150837989,-56
-124.484842519685,42.3687150837989,-50
-124.46811023622,42.3687150837989,-33
-124.451377952756,42.3687150837989,-21
-124.434645669291,42.3687150837989,-4
-124.417913385827,42.3687150837989,99
-124.401181102362,42.3687150837989,106
-124.384448818898,42.3687150837989,214
-124.367716535433,42.3687150837989,235
-124.350984251968,42.3687150837989,236
-124.334251968504,42.3687150837989,278
-124.317519685039,42.3687150837989,483
-124.300787401575,42.3687150837989,659
-124.28405511811,42.3687150837989,734
-124.267322834646,42.3687150837989,669
-124.250590551181,42.3687150837989,699
-124.233858267717,42.3687150837989,777
-124.217125984252,42.3687150837989,567
-124.200393700787,42.3687150837989,804
-124.183661417323,42.3687150837989,1072
-124.166929133858,42.3687150837989,1091
-124.150196850394,42.3687150837989,999
-124.133464566929,42.3687150837989,1060
-124.116732283465,42.3687150837989,810
-124.1,42.3687150837989,609
-124.083267716535,42.3687150837989,474
-124.066535433071,42.3687150837989,699
-124.049803149606,42.3687150837989,751
-124.033070866142,42.3687150837989,745
-124.016338582677,42.3687150837989,865
-123.999606299213,42.3687150837989,581
-123.982874015748,42.3687150837989,484
-123.966141732283,42.3687150837989,452
-123.949409448819,42.3687150837989,791
-123.932677165354,42.3687150837989,1033
-123.91594488189,42.3687150837989,640
-123.899212598425,42.3687150837989,653
-123.882480314961,42.3687150837989,595
-123.865748031496,42.3687150837989,790
-123.849015748031,42.3687150837989,933
-123.832283464567,42.3687150837989,603
-123.815551181102,42.3687150837989,544
-123.798818897638,42.3687150837989,395
-123.782086614173,42.3687150837989,411
-123.765354330709,42.3687150837989,603
-123.748622047244,42.3687150837989,638
-123.73188976378,42.3687150837989,802
-123.715157480315,42.3687150837989,921
-123.69842519685,42.3687150837989,996
-123.681692913386,42.3687150837989,1018
-123.664960629921,42.3687150837989,1132
-123.648228346457,42.3687150837989,1172
-123.631496062992,42.3687150837989,1003
-123.614763779528,42.3687150837989,719
-123.598031496063,42.3687150837989,583
-123.581299212598,42.3687150837989,474
-123.564566929134,42.3687150837989,483
-123.547834645669,42.3687150837989,401
-123.531102362205,42.3687150837989,398
-123.51437007874,42.3687150837989,409
-123.497637795276,42.3687150837989,371
-123.480905511811,42.3687150837989,494
-123.464173228346,42.3687150837989,544
-123.447440944882,42.3687150837989,332
-123.430708661417,42.3687150837989,314
-123.413976377953,42.3687150837989,447
-123.397244094488,42.3687150837989,415
-123.380511811024,42.3687150837989,381
-123.363779527559,42.3687150837989,337
-123.347047244094,42.3687150837989,382
-123.33031496063,42.3687150837989,387
-123.313582677165,42.3687150837989,524
-123.296850393701,42.3687150837989,575
-123.280118110236,42.3687150837989,666
-123.263385826772,42.3687150837989,938
-123.246653543307,42.3687150837989,847
-123.229921259843,42.3687150837989,835
-123.213188976378,42.3687150837989,1004
-123.196456692913,42.3687150837989,801
-123.179724409449,42.3687150837989,797
-123.162992125984,42.3687150837989,633
-123.14625984252,42.3687150837989,425
-123.129527559055,42.3687150837989,509
-123.112795275591,42.3687150837989,462
-123.096062992126,42.3687150837989,579
-123.079330708661,42.3687150837989,817
-123.062598425197,42.3687150837989,783
-123.045866141732,42.3687150837989,713
-123.029133858268,42.3687150837989,765
-123.012401574803,42.3687150837989,733
-122.995669291339,42.3687150837989,720
-122.978937007874,42.3687150837989,672
-122.962204724409,42.3687150837989,627
-122.945472440945,42.3687150837989,434
-122.92874015748,42.3687150837989,394
-122.912007874016,42.3687150837989,392
-122.895275590551,42.3687150837989,391
-122.878543307087,42.3687150837989,393
-122.861811023622,42.3687150837989,401
-122.845078740157,42.3687150837989,415
-122.828346456693,42.3687150837989,432
-122.811614173228,42.3687150837989,526
-122.794881889764,42.3687150837989,676
-122.778149606299,42.3687150837989,780
-122.761417322835,42.3687150837989,635
-122.74468503937,42.3687150837989,643
-122.727952755906,42.3687150837989,759
-122.711220472441,42.3687150837989,696
-122.694488188976,42.3687150837989,631
-122.677755905512,42.3687150837989,765
-122.661023622047,42.3687150837989,996
-122.644291338583,42.3687150837989,911
-122.627559055118,42.3687150837989,797
-122.610826771654,42.3687150837989,783
-122.594094488189,42.3687150837989,767
-122.577362204724,42.3687150837989,666
-122.56062992126,42.3687150837989,695
-122.543897637795,42.3687150837989,684
-122.527165354331,42.3687150837989,822
-122.510433070866,42.3687150837989,952
-122.493700787402,42.3687150837989,917
-122.476968503937,42.3687150837989,972
-122.460236220472,42.3687150837989,1188
-122.443503937008,42.3687150837989,1269
-122.426771653543,42.3687150837989,1295
-122.410039370079,42.3687150837989,1365
-122.393307086614,42.3687150837989,1443
-122.37657480315,42.3687150837989,1626
-122.359842519685,42.3687150837989,1520
-122.34311023622,42.3687150837989,1451
-122.326377952756,42.3687150837989,1489
-122.309645669291,42.3687150837989,1524
-122.292913385827,42.3687150837989,1647
-122.276181102362,42.3687150837989,1891
-122.259448818898,42.3687150837989,2025
-122.242716535433,42.3687150837989,1778
-122.225984251968,42.3687150837989,1637
-122.209251968504,42.3687150837989,1521
-122.192519685039,42.3687150837989,1563
-122.175787401575,42.3687150837989,1734
-122.15905511811,42.3687150837989,1838
-122.142322834646,42.3687150837989,2026
-122.125590551181,42.3687150837989,2131
-122.108858267717,42.3687150837989,1972
-122.092125984252,42.3687150837989,2111
-122.075393700787,42.3687150837989,2039
-122.058661417323,42.3687150837989,1860
-122.041929133858,42.3687150837989,1601
-122.025196850394,42.3687150837989,1374
-122.008464566929,42.3687150837989,1304
-121.991732283465,42.3687150837989,1317
-121.975,42.3687150837989,1542
-126.225,42.3519553072626,-2692
-126.208267716535,42.3519553072626,-2684
-126.191535433071,42.3519553072626,-2694
-126.174803149606,42.3519553072626,-2692
-126.158070866142,42.3519553072626,-2687
-126.141338582677,42.3519553072626,-2696
-126.124606299213,42.3519553072626,-2687
-126.107874015748,42.3519553072626,-2619
-126.091141732283,42.3519553072626,-2625
-126.074409448819,42.3519553072626,-2631
-126.057677165354,42.3519553072626,-2638
-126.04094488189,42.3519553072626,-2645
-126.024212598425,42.3519553072626,-2653
-126.007480314961,42.3519553072626,-2653
-125.990748031496,42.3519553072626,-2653
-125.974015748031,42.3519553072626,-2667
-125.957283464567,42.3519553072626,-2623
-125.940551181102,42.3519553072626,-2541
-125.923818897638,42.3519553072626,-2517
-125.907086614173,42.3519553072626,-2469
-125.890354330709,42.3519553072626,-2553
-125.873622047244,42.3519553072626,-2602
-125.85688976378,42.3519553072626,-2600
-125.840157480315,42.3519553072626,-2608
-125.82342519685,42.3519553072626,-2629
-125.806692913386,42.3519553072626,-2716
-125.789960629921,42.3519553072626,-2790
-125.773228346457,42.3519553072626,-2797
-125.756496062992,42.3519553072626,-2779
-125.739763779528,42.3519553072626,-2774
-125.723031496063,42.3519553072626,-2893
-125.706299212598,42.3519553072626,-2972
-125.689566929134,42.3519553072626,-2981
-125.672834645669,42.3519553072626,-2995
-125.656102362205,42.3519553072626,-2875
-125.63937007874,42.3519553072626,-2984
-125.622637795276,42.3519553072626,-3041
-125.605905511811,42.3519553072626,-3049
-125.589173228346,42.3519553072626,-3080
-125.572440944882,42.3519553072626,-3081
-125.555708661417,42.3519553072626,-3081
-125.538976377953,42.3519553072626,-3083
-125.522244094488,42.3519553072626,-3083
-125.505511811024,42.3519553072626,-3084
-125.488779527559,42.3519553072626,-3084
-125.472047244094,42.3519553072626,-3085
-125.45531496063,42.3519553072626,-3085
-125.438582677165,42.3519553072626,-3086
-125.421850393701,42.3519553072626,-3088
-125.405118110236,42.3519553072626,-3088
-125.388385826772,42.3519553072626,-3090
-125.371653543307,42.3519553072626,-3092
-125.354921259843,42.3519553072626,-3092
-125.338188976378,42.3519553072626,-3092
-125.321456692913,42.3519553072626,-3093
-125.304724409449,42.3519553072626,-3094
-125.287992125984,42.3519553072626,-3095
-125.27125984252,42.3519553072626,-3095
-125.254527559055,42.3519553072626,-3096
-125.237795275591,42.3519553072626,-3097
-125.221062992126,42.3519553072626,-3098
-125.204330708661,42.3519553072626,-3099
-125.187598425197,42.3519553072626,-3098
-125.170866141732,42.3519553072626,-3099
-125.154133858268,42.3519553072626,-3099
-125.137401574803,42.3519553072626,-3086
-125.120669291339,42.3519553072626,-2983
-125.103937007874,42.3519553072626,-2880
-125.087204724409,42.3519553072626,-2634
-125.070472440945,42.3519553072626,-2394
-125.05374015748,42.3519553072626,-2138
-125.037007874016,42.3519553072626,-2109
-125.020275590551,42.3519553072626,-1822
-125.003543307087,42.3519553072626,-1640
-124.986811023622,42.3519553072626,-1600
-124.970078740157,42.3519553072626,-1509
-124.953346456693,42.3519553072626,-1365
-124.936614173228,42.3519553072626,-1284
-124.919881889764,42.3519553072626,-1220
-124.903149606299,42.3519553072626,-1080
-124.886417322835,42.3519553072626,-1035
-124.86968503937,42.3519553072626,-981
-124.852952755906,42.3519553072626,-953
-124.836220472441,42.3519553072626,-878
-124.819488188976,42.3519553072626,-784
-124.802755905512,42.3519553072626,-702
-124.786023622047,42.3519553072626,-634
-124.769291338583,42.3519553072626,-567
-124.752559055118,42.3519553072626,-498
-124.735826771654,42.3519553072626,-432
-124.719094488189,42.3519553072626,-335
-124.702362204724,42.3519553072626,-265
-124.68562992126,42.3519553072626,-202
-124.668897637795,42.3519553072626,-177
-124.652165354331,42.3519553072626,-164
-124.635433070866,42.3519553072626,-150
-124.618700787402,42.3519553072626,-147
-124.601968503937,42.3519553072626,-142
-124.585236220472,42.3519553072626,-128
-124.568503937008,42.3519553072626,-122
-124.551771653543,42.3519553072626,-110
-124.535039370079,42.3519553072626,-101
-124.518307086614,42.3519553072626,-96
-124.50157480315,42.3519553072626,-70
-124.484842519685,42.3519553072626,-55
-124.46811023622,42.3519553072626,-40
-124.451377952756,42.3519553072626,-22
-124.434645669291,42.3519553072626,-4
-124.417913385827,42.3519553072626,191
-124.401181102362,42.3519553072626,210
-124.384448818898,42.3519553072626,152
-124.367716535433,42.3519553072626,150
-124.350984251968,42.3519553072626,126
-124.334251968504,42.3519553072626,273
-124.317519685039,42.3519553072626,553
-124.300787401575,42.3519553072626,727
-124.28405511811,42.3519553072626,653
-124.267322834646,42.3519553072626,561
-124.250590551181,42.3519553072626,682
-124.233858267717,42.3519553072626,780
-124.217125984252,42.3519553072626,481
-124.200393700787,42.3519553072626,706
-124.183661417323,42.3519553072626,877
-124.166929133858,42.3519553072626,1145
-124.150196850394,42.3519553072626,1099
-124.133464566929,42.3519553072626,988
-124.116732283465,42.3519553072626,806
-124.1,42.3519553072626,606
-124.083267716535,42.3519553072626,714
-124.066535433071,42.3519553072626,954
-124.049803149606,42.3519553072626,1086
-124.033070866142,42.3519553072626,905
-124.016338582677,42.3519553072626,644
-123.999606299213,42.3519553072626,578
-123.982874015748,42.3519553072626,593
-123.966141732283,42.3519553072626,638
-123.949409448819,42.3519553072626,763
-123.932677165354,42.3519553072626,989
-123.91594488189,42.3519553072626,933
-123.899212598425,42.3519553072626,1042
-123.882480314961,42.3519553072626,1037
-123.865748031496,42.3519553072626,724
-123.849015748031,42.3519553072626,980
-123.832283464567,42.3519553072626,873
-123.815551181102,42.3519553072626,868
-123.798818897638,42.3519553072626,612
-123.782086614173,42.3519553072626,421
-123.765354330709,42.3519553072626,638
-123.748622047244,42.3519553072626,681
-123.73188976378,42.3519553072626,740
-123.715157480315,42.3519553072626,944
-123.69842519685,42.3519553072626,1080
-123.681692913386,42.3519553072626,1107
-123.664960629921,42.3519553072626,1217
-123.648228346457,42.3519553072626,1083
-123.631496062992,42.3519553072626,908
-123.614763779528,42.3519553072626,730
-123.598031496063,42.3519553072626,561
-123.581299212598,42.3519553072626,465
-123.564566929134,42.3519553072626,414
-123.547834645669,42.3519553072626,443
-123.531102362205,42.3519553072626,616
-123.51437007874,42.3519553072626,469
-123.497637795276,42.3519553072626,438
-123.480905511811,42.3519553072626,460
-123.464173228346,42.3519553072626,426
-123.447440944882,42.3519553072626,384
-123.430708661417,42.3519553072626,343
-123.413976377953,42.3519553072626,360
-123.397244094488,42.3519553072626,399
-123.380511811024,42.3519553072626,407
-123.363779527559,42.3519553072626,316
-123.347047244094,42.3519553072626,369
-123.33031496063,42.3519553072626,352
-123.313582677165,42.3519553072626,445
-123.296850393701,42.3519553072626,413
-123.280118110236,42.3519553072626,498
-123.263385826772,42.3519553072626,677
-123.246653543307,42.3519553072626,823
-123.229921259843,42.3519553072626,880
-123.213188976378,42.3519553072626,842
-123.196456692913,42.3519553072626,921
-123.179724409449,42.3519553072626,944
-123.162992125984,42.3519553072626,642
-123.14625984252,42.3519553072626,553
-123.129527559055,42.3519553072626,602
-123.112795275591,42.3519553072626,551
-123.096062992126,42.3519553072626,667
-123.079330708661,42.3519553072626,894
-123.062598425197,42.3519553072626,801
-123.045866141732,42.3519553072626,991
-123.029133858268,42.3519553072626,1079
-123.012401574803,42.3519553072626,959
-122.995669291339,42.3519553072626,928
-122.978937007874,42.3519553072626,770
-122.962204724409,42.3519553072626,588
-122.945472440945,42.3519553072626,456
-122.92874015748,42.3519553072626,409
-122.912007874016,42.3519553072626,403
-122.895275590551,42.3519553072626,402
-122.878543307087,42.3519553072626,402
-122.861811023622,42.3519553072626,406
-122.845078740157,42.3519553072626,423
-122.828346456693,42.3519553072626,444
-122.811614173228,42.3519553072626,527
-122.794881889764,42.3519553072626,706
-122.778149606299,42.3519553072626,885
-122.761417322835,42.3519553072626,795
-122.74468503937,42.3519553072626,724
-122.727952755906,42.3519553072626,852
-122.711220472441,42.3519553072626,854
-122.694488188976,42.3519553072626,673
-122.677755905512,42.3519553072626,684
-122.661023622047,42.3519553072626,900
-122.644291338583,42.3519553072626,1087
-122.627559055118,42.3519553072626,990
-122.610826771654,42.3519553072626,910
-122.594094488189,42.3519553072626,820
-122.577362204724,42.3519553072626,728
-122.56062992126,42.3519553072626,943
-122.543897637795,42.3519553072626,948
-122.527165354331,42.3519553072626,755
-122.510433070866,42.3519553072626,811
-122.493700787402,42.3519553072626,870
-122.476968503937,42.3519553072626,999
-122.460236220472,42.3519553072626,883
-122.443503937008,42.3519553072626,1105
-122.426771653543,42.3519553072626,1296
-122.410039370079,42.3519553072626,1370
-122.393307086614,42.3519553072626,1452
-122.37657480315,42.3519553072626,1509
-122.359842519685,42.3519553072626,1467
-122.34311023622,42.3519553072626,1463
-122.326377952756,42.3519553072626,1470
-122.309645669291,42.3519553072626,1507
-122.292913385827,42.3519553072626,1578
-122.276181102362,42.3519553072626,1721
-122.259448818898,42.3519553072626,1810
-122.242716535433,42.3519553072626,1734
-122.225984251968,42.3519553072626,1742
-122.209251968504,42.3519553072626,1527
-122.192519685039,42.3519553072626,1603
-122.175787401575,42.3519553072626,1783
-122.15905511811,42.3519553072626,1958
-122.142322834646,42.3519553072626,2047
-122.125590551181,42.3519553072626,2176
-122.108858267717,42.3519553072626,2048
-122.092125984252,42.3519553072626,1984
-122.075393700787,42.3519553072626,2018
-122.058661417323,42.3519553072626,1977
-122.041929133858,42.3519553072626,1646
-122.025196850394,42.3519553072626,1392
-122.008464566929,42.3519553072626,1321
-121.991732283465,42.3519553072626,1346
-121.975,42.3519553072626,1465
-126.225,42.3351955307263,-2711
-126.208267716535,42.3351955307263,-2710
-126.191535433071,42.3351955307263,-2699
-126.174803149606,42.3351955307263,-2689
-126.158070866142,42.3351955307263,-2689
-126.141338582677,42.3351955307263,-2699
-126.124606299213,42.3351955307263,-2684
-126.107874015748,42.3351955307263,-2626
-126.091141732283,42.3351955307263,-2631
-126.074409448819,42.3351955307263,-2639
-126.057677165354,42.3351955307263,-2647
-126.04094488189,42.3351955307263,-2656
-126.024212598425,42.3351955307263,-2666
-126.007480314961,42.3351955307263,-2674
-125.990748031496,42.3351955307263,-2696
-125.974015748031,42.3351955307263,-2680
-125.957283464567,42.3351955307263,-2569
-125.940551181102,42.3351955307263,-2551
-125.923818897638,42.3351955307263,-2476
-125.907086614173,42.3351955307263,-2513
-125.890354330709,42.3351955307263,-2573
-125.873622047244,42.3351955307263,-2612
-125.85688976378,42.3351955307263,-2618
-125.840157480315,42.3351955307263,-2645
-125.82342519685,42.3351955307263,-2657
-125.806692913386,42.3351955307263,-2733
-125.789960629921,42.3351955307263,-2754
-125.773228346457,42.3351955307263,-2748
-125.756496062992,42.3351955307263,-2742
-125.739763779528,42.3351955307263,-2804
-125.723031496063,42.3351955307263,-2890
-125.706299212598,42.3351955307263,-2972
-125.689566929134,42.3351955307263,-2990
-125.672834645669,42.3351955307263,-2981
-125.656102362205,42.3351955307263,-2879
-125.63937007874,42.3351955307263,-3009
-125.622637795276,42.3351955307263,-3042
-125.605905511811,42.3351955307263,-3052
-125.589173228346,42.3351955307263,-3081
-125.572440944882,42.3351955307263,-3081
-125.555708661417,42.3351955307263,-3081
-125.538976377953,42.3351955307263,-3083
-125.522244094488,42.3351955307263,-3084
-125.505511811024,42.3351955307263,-3085
-125.488779527559,42.3351955307263,-3084
-125.472047244094,42.3351955307263,-3085
-125.45531496063,42.3351955307263,-3086
-125.438582677165,42.3351955307263,-3087
-125.421850393701,42.3351955307263,-3088
-125.405118110236,42.3351955307263,-3089
-125.388385826772,42.3351955307263,-3091
-125.371653543307,42.3351955307263,-3092
-125.354921259843,42.3351955307263,-3093
-125.338188976378,42.3351955307263,-3093
-125.321456692913,42.3351955307263,-3094
-125.304724409449,42.3351955307263,-3095
-125.287992125984,42.3351955307263,-3095
-125.27125984252,42.3351955307263,-3095
-125.254527559055,42.3351955307263,-3096
-125.237795275591,42.3351955307263,-3097
-125.221062992126,42.3351955307263,-3097
-125.204330708661,42.3351955307263,-3099
-125.187598425197,42.3351955307263,-3097
-125.170866141732,42.3351955307263,-3092
-125.154133858268,42.3351955307263,-3062
-125.137401574803,42.3351955307263,-2769
-125.120669291339,42.3351955307263,-2744
-125.103937007874,42.3351955307263,-2415
-125.087204724409,42.3351955307263,-2383
-125.070472440945,42.3351955307263,-2328
-125.05374015748,42.3351955307263,-2162
-125.037007874016,42.3351955307263,-1815
-125.020275590551,42.3351955307263,-1631
-125.003543307087,42.3351955307263,-1564
-124.986811023622,42.3351955307263,-1521
-124.970078740157,42.3351955307263,-1323
-124.953346456693,42.3351955307263,-1235
-124.936614173228,42.3351955307263,-1192
-124.919881889764,42.3351955307263,-1145
-124.903149606299,42.3351955307263,-1040
-124.886417322835,42.3351955307263,-1007
-124.86968503937,42.3351955307263,-820
-124.852952755906,42.3351955307263,-760
-124.836220472441,42.3351955307263,-717
-124.819488188976,42.3351955307263,-710
-124.802755905512,42.3351955307263,-683
-124.786023622047,42.3351955307263,-658
-124.769291338583,42.3351955307263,-593
-124.752559055118,42.3351955307263,-565
-124.735826771654,42.3351955307263,-487
-124.719094488189,42.3351955307263,-433
-124.702362204724,42.3351955307263,-355
-124.68562992126,42.3351955307263,-309
-124.668897637795,42.3351955307263,-234
-124.652165354331,42.3351955307263,-200
-124.635433070866,42.3351955307263,-173
-124.618700787402,42.3351955307263,-161
-124.601968503937,42.3351955307263,-151
-124.585236220472,42.3351955307263,-144
-124.568503937008,42.3351955307263,-126
-124.551771653543,42.3351955307263,-117
-124.535039370079,42.3351955307263,-108
-124.518307086614,42.3351955307263,-98
-124.50157480315,42.3351955307263,-85
-124.484842519685,42.3351955307263,-67
-124.46811023622,42.3351955307263,-44
-124.451377952756,42.3351955307263,-26
-124.434645669291,42.3351955307263,-3
-124.417913385827,42.3351955307263,193
-124.401181102362,42.3351955307263,284
-124.384448818898,42.3351955307263,332
-124.367716535433,42.3351955307263,369
-124.350984251968,42.3351955307263,261
-124.334251968504,42.3351955307263,358
-124.317519685039,42.3351955307263,423
-124.300787401575,42.3351955307263,642
-124.28405511811,42.3351955307263,583
-124.267322834646,42.3351955307263,450
-124.250590551181,42.3351955307263,686
-124.233858267717,42.3351955307263,682
-124.217125984252,42.3351955307263,399
-124.200393700787,42.3351955307263,515
-124.183661417323,42.3351955307263,803
-124.166929133858,42.3351955307263,1057
-124.150196850394,42.3351955307263,969
-124.133464566929,42.3351955307263,979
-124.116732283465,42.3351955307263,773
-124.1,42.3351955307263,911
-124.083267716535,42.3351955307263,961
-124.066535433071,42.3351955307263,1047
-124.049803149606,42.3351955307263,995
-124.033070866142,42.3351955307263,756
-124.016338582677,42.3351955307263,494
-123.999606299213,42.3351955307263,548
-123.982874015748,42.3351955307263,739
-123.966141732283,42.3351955307263,901
-123.949409448819,42.3351955307263,921
-123.932677165354,42.3351955307263,719
-123.91594488189,42.3351955307263,788
-123.899212598425,42.3351955307263,992
-123.882480314961,42.3351955307263,1132
-123.865748031496,42.3351955307263,968
-123.849015748031,42.3351955307263,881
-123.832283464567,42.3351955307263,1018
-123.815551181102,42.3351955307263,1144
-123.798818897638,42.3351955307263,825
-123.782086614173,42.3351955307263,470
-123.765354330709,42.3351955307263,609
-123.748622047244,42.3351955307263,846
-123.73188976378,42.3351955307263,815
-123.715157480315,42.3351955307263,850
-123.69842519685,42.3351955307263,878
-123.681692913386,42.3351955307263,1047
-123.664960629921,42.3351955307263,1309
-123.648228346457,42.3351955307263,1091
-123.631496062992,42.3351955307263,824
-123.614763779528,42.3351955307263,680
-123.598031496063,42.3351955307263,547
-123.581299212598,42.3351955307263,522
-123.564566929134,42.3351955307263,507
-123.547834645669,42.3351955307263,615
-123.531102362205,42.3351955307263,661
-123.51437007874,42.3351955307263,552
-123.497637795276,42.3351955307263,505
-123.480905511811,42.3351955307263,550
-123.464173228346,42.3351955307263,701
-123.447440944882,42.3351955307263,590
-123.430708661417,42.3351955307263,488
-123.413976377953,42.3351955307263,627
-123.397244094488,42.3351955307263,694
-123.380511811024,42.3351955307263,693
-123.363779527559,42.3351955307263,396
-123.347047244094,42.3351955307263,385
-123.33031496063,42.3351955307263,362
-123.313582677165,42.3351955307263,403
-123.296850393701,42.3351955307263,368
-123.280118110236,42.3351955307263,372
-123.263385826772,42.3351955307263,657
-123.246653543307,42.3351955307263,615
-123.229921259843,42.3351955307263,529
-123.213188976378,42.3351955307263,592
-123.196456692913,42.3351955307263,746
-123.179724409449,42.3351955307263,877
-123.162992125984,42.3351955307263,736
-123.14625984252,42.3351955307263,681
-123.129527559055,42.3351955307263,793
-123.112795275591,42.3351955307263,731
-123.096062992126,42.3351955307263,851
-123.079330708661,42.3351955307263,908
-123.062598425197,42.3351955307263,1088
-123.045866141732,42.3351955307263,1094
-123.029133858268,42.3351955307263,1031
-123.012401574803,42.3351955307263,850
-122.995669291339,42.3351955307263,822
-122.978937007874,42.3351955307263,654
-122.962204724409,42.3351955307263,505
-122.945472440945,42.3351955307263,442
-122.92874015748,42.3351955307263,426
-122.912007874016,42.3351955307263,419
-122.895275590551,42.3351955307263,416
-122.878543307087,42.3351955307263,416
-122.861811023622,42.3351955307263,413
-122.845078740157,42.3351955307263,442
-122.828346456693,42.3351955307263,467
-122.811614173228,42.3351955307263,495
-122.794881889764,42.3351955307263,580
-122.778149606299,42.3351955307263,657
-122.761417322835,42.3351955307263,771
-122.74468503937,42.3351955307263,848
-122.727952755906,42.3351955307263,934
-122.711220472441,42.3351955307263,945
-122.694488188976,42.3351955307263,850
-122.677755905512,42.3351955307263,777
-122.661023622047,42.3351955307263,730
-122.644291338583,42.3351955307263,976
-122.627559055118,42.3351955307263,1110
-122.610826771654,42.3351955307263,1040
-122.594094488189,42.3351955307263,983
-122.577362204724,42.3351955307263,891
-122.56062992126,42.3351955307263,1138
-122.543897637795,42.3351955307263,1056
-122.527165354331,42.3351955307263,952
-122.510433070866,42.3351955307263,1047
-122.493700787402,42.3351955307263,959
-122.476968503937,42.3351955307263,1126
-122.460236220472,42.3351955307263,1121
-122.443503937008,42.3351955307263,940
-122.426771653543,42.3351955307263,986
-122.410039370079,42.3351955307263,1075
-122.393307086614,42.3351955307263,1264
-122.37657480315,42.3351955307263,1375
-122.359842519685,42.3351955307263,1425
-122.34311023622,42.3351955307263,1485
-122.326377952756,42.3351955307263,1503
-122.309645669291,42.3351955307263,1513
-122.292913385827,42.3351955307263,1547
-122.276181102362,42.3351955307263,1591
-122.259448818898,42.3351955307263,1610
-122.242716535433,42.3351955307263,1692
-122.225984251968,42.3351955307263,1730
-122.209251968504,42.3351955307263,1604
-122.192519685039,42.3351955307263,1628
-122.175787401575,42.3351955307263,1846
-122.15905511811,42.3351955307263,2079
-122.142322834646,42.3351955307263,2194
-122.125590551181,42.3351955307263,2214
-122.108858267717,42.3351955307263,2140
-122.092125984252,42.3351955307263,2151
-122.075393700787,42.3351955307263,2211
-122.058661417323,42.3351955307263,2083
-122.041929133858,42.3351955307263,1785
-122.025196850394,42.3351955307263,1443
-122.008464566929,42.3351955307263,1334
-121.991732283465,42.3351955307263,1338
-121.975,42.3351955307263,1411
-126.225,42.3184357541899,-2698
-126.208267716535,42.3184357541899,-2700
-126.191535433071,42.3184357541899,-2688
-126.174803149606,42.3184357541899,-2684
-126.158070866142,42.3184357541899,-2686
-126.141338582677,42.3184357541899,-2705
-126.124606299213,42.3184357541899,-2706
-126.107874015748,42.3184357541899,-2632
-126.091141732283,42.3184357541899,-2637
-126.074409448819,42.3184357541899,-2645
-126.057677165354,42.3184357541899,-2653
-126.04094488189,42.3184357541899,-2664
-126.024212598425,42.3184357541899,-2673
-126.007480314961,42.3184357541899,-2695
-125.990748031496,42.3184357541899,-2696
-125.974015748031,42.3184357541899,-2652
-125.957283464567,42.3184357541899,-2569
-125.940551181102,42.3184357541899,-2497
-125.923818897638,42.3184357541899,-2482
-125.907086614173,42.3184357541899,-2531
-125.890354330709,42.3184357541899,-2619
-125.873622047244,42.3184357541899,-2628
-125.85688976378,42.3184357541899,-2657
-125.840157480315,42.3184357541899,-2663
-125.82342519685,42.3184357541899,-2725
-125.806692913386,42.3184357541899,-2717
-125.789960629921,42.3184357541899,-2683
